date,year,month,city,pop
2018-06-01,2018,6,基隆市,370795
2018-07-01,2018,7,基隆市,370612
2018-08-01,2018,8,基隆市,370461
2018-09-01,2018,9,基隆市,370368
2018-10-01,2018,10,宜蘭縣,455508
2018-11-01,2018,11,宜蘭縣,455376
2018-12-01,2018,12,宜蘭縣,455221
2018-01-01,2018,1,宜蘭縣,456362
2018-02-01,2018,2,宜蘭縣,456259
2018-03-01,2018,3,宜蘭縣,456068
2018-04-01,2018,4,宜蘭縣,456066
2018-05-01,2018,5,宜蘭縣,456047
2018-06-01,2018,6,宜蘭縣,456006
2018-07-01,2018,7,宜蘭縣,455924
2018-08-01,2018,8,宜蘭縣,455758
2018-09-01,2018,9,宜蘭縣,455592
2018-10-01,2018,10,屏東縣,826779
2018-11-01,2018,11,屏東縣,826323
2018-12-01,2018,12,屏東縣,825406
2018-01-01,2018,1,屏東縣,829475
2018-02-01,2018,2,屏東縣,829094
2018-03-01,2018,3,屏東縣,828654
2018-04-01,2018,4,屏東縣,828524
2018-05-01,2018,5,屏東縣,828463
2018-06-01,2018,6,屏東縣,828275
2018-07-01,2018,7,屏東縣,828083
2018-08-01,2018,8,屏東縣,827599
2018-09-01,2018,9,屏東縣,827051
2018-10-01,2018,10,彰化縣,1278437
2018-11-01,2018,11,彰化縣,1278371
2018-12-01,2018,12,彰化縣,1277824
2018-01-01,2018,1,彰化縣,1281940
2018-02-01,2018,2,彰化縣,1281304
2018-03-01,2018,3,彰化縣,1280528
2018-04-01,2018,4,彰化縣,1280038
2018-05-01,2018,5,彰化縣,1279460
2018-06-01,2018,6,彰化縣,1279276
2018-07-01,2018,7,彰化縣,1278945
2018-08-01,2018,8,彰化縣,1278568
2018-09-01,2018,9,彰化縣,1278311
2018-10-01,2018,10,新北市,3992291
2018-11-01,2018,11,新北市,3993872
2018-12-01,2018,12,新北市,3995717
2018-01-01,2018,1,新北市,3986348
2018-02-01,2018,2,新北市,3986501
2018-03-01,2018,3,新北市,3986382
2018-04-01,2018,4,新北市,3985915
2018-05-01,2018,5,新北市,3986911
2018-06-01,2018,6,新北市,3987520
2018-07-01,2018,7,新北市,3988906
2018-08-01,2018,8,新北市,3990211
2018-09-01,2018,9,新北市,3991411
2018-10-01,2018,10,新竹市,444775
2018-11-01,2018,11,新竹市,445107
2018-12-01,2018,12,新竹市,445635
2018-01-01,2018,1,新竹市,441639
2018-02-01,2018,2,新竹市,441817
2018-03-01,2018,3,新竹市,442315
2018-04-01,2018,4,新竹市,442570
2018-05-01,2018,5,新竹市,443038
2018-06-01,2018,6,新竹市,443351
2018-07-01,2018,7,新竹市,443581
2018-08-01,2018,8,新竹市,443969
2018-09-01,2018,9,新竹市,444406
2018-10-01,2018,10,新竹縣,556307
2018-11-01,2018,11,新竹縣,556622
2018-12-01,2018,12,新竹縣,557010
2018-01-01,2018,1,新竹縣,552334
2018-02-01,2018,2,新竹縣,552488
2018-03-01,2018,3,新竹縣,552877
2018-04-01,2018,4,新竹縣,553250
2018-05-01,2018,5,新竹縣,553978
2018-06-01,2018,6,新竹縣,554541
2018-07-01,2018,7,新竹縣,555074
2018-08-01,2018,8,新竹縣,555604
2018-09-01,2018,9,新竹縣,556056
2018-10-01,2018,10,桃園市,2215615
2018-11-01,2018,11,桃園市,2217776
2018-12-01,2018,12,桃園市,2220872
2018-01-01,2018,1,桃園市,2191034
2018-02-01,2018,2,桃園市,2193098
2018-03-01,2018,3,桃園市,2196349
2018-04-01,2018,4,桃園市,2198830
2018-05-01,2018,5,桃園市,2202034
2018-06-01,2018,6,桃園市,2204824
2018-07-01,2018,7,桃園市,2208035
2018-08-01,2018,8,桃園市,2211127
2018-09-01,2018,9,桃園市,2213379
2018-10-01,2018,10,澎湖縣,104400
2018-11-01,2018,11,澎湖縣,104441
2018-12-01,2018,12,澎湖縣,104440
2018-01-01,2018,1,澎湖縣,104105
2018-02-01,2018,2,澎湖縣,104087
2018-03-01,2018,3,澎湖縣,104086
2018-04-01,2018,4,澎湖縣,104121
2018-05-01,2018,5,澎湖縣,104107
2018-06-01,2018,6,澎湖縣,104013
2018-07-01,2018,7,澎湖縣,104041
2018-08-01,2018,8,澎湖縣,103976
2018-09-01,2018,9,澎湖縣,104392
2018-10-01,2018,10,臺中市,2799254
2018-11-01,2018,11,臺中市,2801238
2018-12-01,2018,12,臺中市,2803894
2018-01-01,2018,1,臺中市,2788828
2018-02-01,2018,2,臺中市,2790381
2018-03-01,2018,3,臺中市,2792164
2018-04-01,2018,4,臺中市,2793005
2018-05-01,2018,5,臺中市,2793980
2018-06-01,2018,6,臺中市,2794933
2018-07-01,2018,7,臺中市,2796081
2018-08-01,2018,8,臺中市,2797223
2018-09-01,2018,9,臺中市,2797874
2018-10-01,2018,10,臺北市,2669874
2018-11-01,2018,11,臺北市,2669634
2018-12-01,2018,12,臺北市,2668572
2018-01-01,2018,1,臺北市,2682721
2018-02-01,2018,2,臺北市,2681375
2018-03-01,2018,3,臺北市,2680218
2018-04-01,2018,4,臺北市,2678695
2018-05-01,2018,5,臺北市,2676767
2018-06-01,2018,6,臺北市,2675713
2018-07-01,2018,7,臺北市,2674063
2018-08-01,2018,8,臺北市,2672092
2018-09-01,2018,9,臺北市,2669639
2018-10-01,2018,10,臺南市,1883804
2018-11-01,2018,11,臺南市,1883760
2018-12-01,2018,12,臺南市,1883831
2018-01-01,2018,1,臺南市,1886251
2018-02-01,2018,2,臺南市,1886074
2018-03-01,2018,3,臺南市,1885882
2018-04-01,2018,4,臺南市,1885478
2018-05-01,2018,5,臺南市,1884935
2018-06-01,2018,6,臺南市,1884717
2018-07-01,2018,7,臺南市,1884596
2018-08-01,2018,8,臺南市,1884327
2018-09-01,2018,9,臺南市,1884036
2018-10-01,2018,10,臺東縣,219268
2018-11-01,2018,11,臺東縣,219145
2018-12-01,2018,12,臺東縣,218919
2018-01-01,2018,1,臺東縣,219467
2018-02-01,2018,2,臺東縣,219436
2018-03-01,2018,3,臺東縣,219466
2018-04-01,2018,4,臺東縣,219628
2018-05-01,2018,5,臺東縣,219744
2018-06-01,2018,6,臺東縣,219643
2018-07-01,2018,7,臺東縣,219584
2018-08-01,2018,8,臺東縣,219489
2018-09-01,2018,9,臺東縣,219342
2018-10-01,2018,10,花蓮縣,328331
2018-11-01,2018,11,花蓮縣,328264
2018-12-01,2018,12,花蓮縣,327968
2018-01-01,2018,1,花蓮縣,329016
2018-02-01,2018,2,花蓮縣,328853
2018-03-01,2018,3,花蓮縣,328695
2018-04-01,2018,4,花蓮縣,328683
2018-05-01,2018,5,花蓮縣,328721
2018-06-01,2018,6,花蓮縣,328749
2018-07-01,2018,7,花蓮縣,328709
2018-08-01,2018,8,花蓮縣,328601
2018-09-01,2018,9,花蓮縣,328444
2018-10-01,2018,10,苗栗縣,549798
2018-11-01,2018,11,苗栗縣,549405
2018-12-01,2018,12,苗栗縣,548863
2018-01-01,2018,1,苗栗縣,553245
2018-02-01,2018,2,苗栗縣,552807
2018-03-01,2018,3,苗栗縣,552161
2018-04-01,2018,4,苗栗縣,551791
2018-05-01,2018,5,苗栗縣,551337
2018-06-01,2018,6,苗栗縣,551082
2018-07-01,2018,7,苗栗縣,550825
2018-08-01,2018,8,苗栗縣,550386
2018-09-01,2018,9,苗栗縣,550085
2018-10-01,2018,10,連江縣,13062
2018-11-01,2018,11,連江縣,13042
2018-12-01,2018,12,連江縣,13056
2018-01-01,2018,1,連江縣,12906
2018-02-01,2018,2,連江縣,12902
2018-03-01,2018,3,連江縣,12923
2018-04-01,2018,4,連江縣,12958
2018-05-01,2018,5,連江縣,13003
2018-06-01,2018,6,連江縣,13044
2018-07-01,2018,7,連江縣,13076
2018-08-01,2018,8,連江縣,13074
2018-09-01,2018,9,連江縣,13058
2018-10-01,2018,10,金門縣,138845
2018-11-01,2018,11,金門縣,138963
2018-12-01,2018,12,金門縣,139273
2018-01-01,2018,1,金門縣,137577
2018-02-01,2018,2,金門縣,137625
2018-03-01,2018,3,金門縣,137642
2018-04-01,2018,4,金門縣,137730
2018-05-01,2018,5,金門縣,137860
2018-06-01,2018,6,金門縣,137837
2018-07-01,2018,7,金門縣,137952
2018-08-01,2018,8,金門縣,138026
2018-09-01,2018,9,金門縣,138724
2018-10-01,2018,10,雲林縣,687195
2018-11-01,2018,11,雲林縣,686674
2018-12-01,2018,12,雲林縣,686022
2018-01-01,2018,1,雲林縣,689861
2018-02-01,2018,2,雲林縣,689463
2018-03-01,2018,3,雲林縣,689098
2018-04-01,2018,4,雲林縣,689003
2018-05-01,2018,5,雲林縣,688781
2018-06-01,2018,6,雲林縣,688717
2018-07-01,2018,7,雲林縣,688559
2018-08-01,2018,8,雲林縣,688081
2018-09-01,2018,9,雲林縣,687646
2018-10-01,2018,10,高雄市,2772624
2018-11-01,2018,11,高雄市,2773001
2018-12-01,2018,12,高雄市,2773533
2018-01-01,2018,1,高雄市,2776786
2018-02-01,2018,2,高雄市,2776366
2018-03-01,2018,3,高雄市,2775935
2018-04-01,2018,4,高雄市,2775318
2018-05-01,2018,5,高雄市,2774323
2018-06-01,2018,6,高雄市,2773932
2018-07-01,2018,7,高雄市,2773506
2018-08-01,2018,8,高雄市,2773093
2018-09-01,2018,9,高雄市,2772820
2017-10-01,2017,10,南投縣,501757
2017-11-01,2017,11,南投縣,501474
2017-12-01,2017,12,南投縣,501051
2017-01-01,2017,1,南投縣,504838
2017-02-01,2017,2,南投縣,504561
2017-03-01,2017,3,南投縣,504098
2017-04-01,2017,4,南投縣,503862
2017-05-01,2017,5,南投縣,503575
2017-06-01,2017,6,南投縣,503261
2017-07-01,2017,7,南投縣,502932
2017-08-01,2017,8,南投縣,502482
2017-09-01,2017,9,南投縣,502095
2017-10-01,2017,10,嘉義市,269364
2017-11-01,2017,11,嘉義市,269338
2017-12-01,2017,12,嘉義市,269398
2017-01-01,2017,1,嘉義市,269879
2017-02-01,2017,2,嘉義市,269828
2017-03-01,2017,3,嘉義市,269938
2017-04-01,2017,4,嘉義市,269949
2017-05-01,2017,5,嘉義市,269793
2017-06-01,2017,6,嘉義市,269717
2017-07-01,2017,7,嘉義市,269608
2017-08-01,2017,8,嘉義市,269427
2017-09-01,2017,9,嘉義市,269338
2017-10-01,2017,10,嘉義縣,511797
2017-11-01,2017,11,嘉義縣,511520
2017-12-01,2017,12,嘉義縣,511182
2017-01-01,2017,1,嘉義縣,515012
2017-02-01,2017,2,嘉義縣,514717
2017-03-01,2017,3,嘉義縣,514134
2017-04-01,2017,4,嘉義縣,513772
2017-05-01,2017,5,嘉義縣,513393
2017-06-01,2017,6,嘉義縣,513082
2017-07-01,2017,7,嘉義縣,512792
2017-08-01,2017,8,嘉義縣,512548
2017-09-01,2017,9,嘉義縣,512064
2017-10-01,2017,10,基隆市,371669
2017-11-01,2017,11,基隆市,371560
2017-12-01,2017,12,基隆市,371458
2017-01-01,2017,1,基隆市,372044
2017-02-01,2017,2,基隆市,372049
2017-03-01,2017,3,基隆市,371973
2017-04-01,2017,4,基隆市,372086
2017-05-01,2017,5,基隆市,371981
2017-06-01,2017,6,基隆市,371876
2017-07-01,2017,7,基隆市,371853
2017-08-01,2017,8,基隆市,371819
2017-09-01,2017,9,基隆市,371758
2017-10-01,2017,10,宜蘭縣,456756
2017-11-01,2017,11,宜蘭縣,456688
2017-12-01,2017,12,宜蘭縣,456607
2017-01-01,2017,1,宜蘭縣,457349
2017-02-01,2017,2,宜蘭縣,457323
2017-03-01,2017,3,宜蘭縣,457205
2017-04-01,2017,4,宜蘭縣,457093
2017-05-01,2017,5,宜蘭縣,457133
2017-06-01,2017,6,宜蘭縣,457106
2017-07-01,2017,7,宜蘭縣,456985
2017-08-01,2017,8,宜蘭縣,456904
2017-09-01,2017,9,宜蘭縣,456851
2017-10-01,2017,10,屏東縣,830697
2017-11-01,2017,11,屏東縣,830303
2017-12-01,2017,12,屏東縣,829939
2017-01-01,2017,1,屏東縣,835409
2017-02-01,2017,2,屏東縣,834807
2017-03-01,2017,3,屏東縣,834191
2017-04-01,2017,4,屏東縣,833602
2017-05-01,2017,5,屏東縣,832994
2017-06-01,2017,6,屏東縣,832489
2017-07-01,2017,7,屏東縣,832127
2017-08-01,2017,8,屏東縣,831629
2017-09-01,2017,9,屏東縣,831073
2017-10-01,2017,10,彰化縣,1282934
2017-11-01,2017,11,彰化縣,1282669
2017-12-01,2017,12,彰化縣,1282458
2017-01-01,2017,1,彰化縣,1286842
2017-02-01,2017,2,彰化縣,1286346
2017-03-01,2017,3,彰化縣,1285885
2017-04-01,2017,4,彰化縣,1285450
2017-05-01,2017,5,彰化縣,1284785
2017-06-01,2017,6,彰化縣,1284423
2017-07-01,2017,7,彰化縣,1284045
2017-08-01,2017,8,彰化縣,1283426
2017-09-01,2017,9,彰化縣,1282991
2017-10-01,2017,10,新北市,3985698
2017-11-01,2017,11,新北市,3986291
2017-12-01,2017,12,新北市,3986689
2017-01-01,2017,1,新北市,3979963
2017-02-01,2017,2,新北市,3980317
2017-03-01,2017,3,新北市,3980414
2017-04-01,2017,4,新北市,3980867
2017-05-01,2017,5,新北市,3982268
2017-06-01,2017,6,新北市,3982434
2017-07-01,2017,7,新北市,3984051
2017-08-01,2017,8,新北市,3984720
2017-09-01,2017,9,新北市,3984975
2017-10-01,2017,10,新竹市,440409
2017-11-01,2017,11,新竹市,440717
2017-12-01,2017,12,新竹市,441132
2017-01-01,2017,1,新竹市,437753
2017-02-01,2017,2,新竹市,438018
2017-03-01,2017,3,新竹市,438322
2017-04-01,2017,4,新竹市,438524
2017-05-01,2017,5,新竹市,438863
2017-06-01,2017,6,新竹市,439299
2017-07-01,2017,7,新竹市,439435
2017-08-01,2017,8,新竹市,439747
2017-09-01,2017,9,新竹市,440098
2017-10-01,2017,10,新竹縣,551447
2017-11-01,2017,11,新竹縣,551816
2017-12-01,2017,12,新竹縣,552169
2017-01-01,2017,1,新竹縣,547794
2017-02-01,2017,2,新竹縣,548090
2017-03-01,2017,3,新竹縣,548418
2017-04-01,2017,4,新竹縣,548660
2017-05-01,2017,5,新竹縣,549118
2017-06-01,2017,6,新竹縣,549580
2017-07-01,2017,7,新竹縣,550070
2017-08-01,2017,8,新竹縣,550621
2017-09-01,2017,9,新竹縣,551201
2017-10-01,2017,10,桃園市,2181470
2017-11-01,2017,11,桃園市,2184655
2017-12-01,2017,12,桃園市,2188017
2017-01-01,2017,1,桃園市,2150685
2017-02-01,2017,2,桃園市,2153521
2017-03-01,2017,3,桃園市,2156999
2017-04-01,2017,4,桃園市,2160035
2017-05-01,2017,5,桃園市,2163728
2017-06-01,2017,6,桃園市,2167616
2017-07-01,2017,7,桃園市,2171127
2017-08-01,2017,8,桃園市,2174895
2017-09-01,2017,9,桃園市,2178458
2017-10-01,2017,10,澎湖縣,103956
2017-11-01,2017,11,澎湖縣,104005
2017-12-01,2017,12,澎湖縣,104073
2017-01-01,2017,1,澎湖縣,103303
2017-02-01,2017,2,澎湖縣,103281
2017-03-01,2017,3,澎湖縣,103343
2017-04-01,2017,4,澎湖縣,103385
2017-05-01,2017,5,澎湖縣,103434
2017-06-01,2017,6,澎湖縣,103406
2017-07-01,2017,7,澎湖縣,103419
2017-08-01,2017,8,澎湖縣,103412
2017-09-01,2017,9,澎湖縣,103843
2017-10-01,2017,10,臺中市,2783298
2017-11-01,2017,11,臺中市,2785159
2017-12-01,2017,12,臺中市,2787070
2017-01-01,2017,1,臺中市,2769005
2017-02-01,2017,2,臺中市,2770356
2017-03-01,2017,3,臺中市,2772118
2017-04-01,2017,4,臺中市,2773527
2017-05-01,2017,5,臺中市,2775294
2017-06-01,2017,6,臺中市,2776579
2017-07-01,2017,7,臺中市,2778182
2017-08-01,2017,8,臺中市,2780155
2017-09-01,2017,9,臺中市,2781498
2017-10-01,2017,10,臺北市,2683202
2017-11-01,2017,11,臺北市,2683321
2017-12-01,2017,12,臺北市,2683257
2017-01-01,2017,1,臺北市,2695371
2017-02-01,2017,2,臺北市,2694195
2017-03-01,2017,3,臺北市,2693313
2017-04-01,2017,4,臺北市,2692118
2017-05-01,2017,5,臺北市,2690813
2017-06-01,2017,6,臺北市,2689845
2017-07-01,2017,7,臺北市,2687629
2017-08-01,2017,8,臺北市,2685202
2017-09-01,2017,9,臺北市,2682893
2017-10-01,2017,10,臺南市,1886387
2017-11-01,2017,11,臺南市,1886465
2017-12-01,2017,12,臺南市,1886522
2017-01-01,2017,1,臺南市,1886075
2017-02-01,2017,2,臺南市,1886160
2017-03-01,2017,3,臺南市,1886368
2017-04-01,2017,4,臺南市,1886636
2017-05-01,2017,5,臺南市,1886473
2017-06-01,2017,6,臺南市,1886502
2017-07-01,2017,7,臺南市,1886267
2017-08-01,2017,8,臺南市,1886145
2017-09-01,2017,9,臺南市,1886088
2017-10-01,2017,10,臺東縣,219686
2017-11-01,2017,11,臺東縣,219627
2017-12-01,2017,12,臺東縣,219540
2017-01-01,2017,1,臺東縣,220712
2017-02-01,2017,2,臺東縣,220632
2017-03-01,2017,3,臺東縣,220465
2017-04-01,2017,4,臺東縣,220244
2017-05-01,2017,5,臺東縣,220191
2017-06-01,2017,6,臺東縣,220083
2017-07-01,2017,7,臺東縣,219974
2017-08-01,2017,8,臺東縣,219879
2017-09-01,2017,9,臺東縣,219716
2017-10-01,2017,10,花蓮縣,329462
2017-11-01,2017,11,花蓮縣,329374
2017-12-01,2017,12,花蓮縣,329237
2017-01-01,2017,1,花蓮縣,330810
2017-02-01,2017,2,花蓮縣,330691
2017-03-01,2017,3,花蓮縣,330484
2017-04-01,2017,4,花蓮縣,330343
2017-05-01,2017,5,花蓮縣,330139
2017-06-01,2017,6,花蓮縣,329976
2017-07-01,2017,7,花蓮縣,329845
2017-08-01,2017,8,花蓮縣,329676
2017-09-01,2017,9,花蓮縣,329531
2017-10-01,2017,10,苗栗縣,554652
2017-11-01,2017,11,苗栗縣,554267
2017-12-01,2017,12,苗栗縣,553807
2017-01-01,2017,1,苗栗縣,558779
2017-02-01,2017,2,苗栗縣,558373
2017-03-01,2017,3,苗栗縣,557741
2017-04-01,2017,4,苗栗縣,557225
2017-05-01,2017,5,苗栗縣,556638
2017-06-01,2017,6,苗栗縣,556324
2017-07-01,2017,7,苗栗縣,555972
2017-08-01,2017,8,苗栗縣,555485
2017-09-01,2017,9,苗栗縣,555049
2017-10-01,2017,10,連江縣,12823
2017-11-01,2017,11,連江縣,12841
2017-12-01,2017,12,連江縣,12880
2017-01-01,2017,1,連江縣,12649
2017-02-01,2017,2,連江縣,12650
2017-03-01,2017,3,連江縣,12678
2017-04-01,2017,4,連江縣,12687
2017-05-01,2017,5,連江縣,12696
2017-06-01,2017,6,連江縣,12716
2017-07-01,2017,7,連江縣,12727
2017-08-01,2017,8,連江縣,12756
2017-09-01,2017,9,連江縣,12766
2017-10-01,2017,10,金門縣,137042
2017-11-01,2017,11,金門縣,137255
2017-12-01,2017,12,金門縣,137456
2017-01-01,2017,1,金門縣,135223
2017-02-01,2017,2,金門縣,135235
2017-03-01,2017,3,金門縣,135342
2017-04-01,2017,4,金門縣,135440
2017-05-01,2017,5,金門縣,135535
2017-06-01,2017,6,金門縣,135563
2017-07-01,2017,7,金門縣,135816
2017-08-01,2017,8,金門縣,136004
2017-09-01,2017,9,金門縣,136812
2017-10-01,2017,10,雲林縣,691021
2017-11-01,2017,11,雲林縣,690662
2017-12-01,2017,12,雲林縣,690373
2017-01-01,2017,1,雲林縣,694519
2017-02-01,2017,2,雲林縣,693987
2017-03-01,2017,3,雲林縣,693525
2017-04-01,2017,4,雲林縣,693209
2017-05-01,2017,5,雲林縣,692818
2017-06-01,2017,6,雲林縣,692570
2017-07-01,2017,7,雲林縣,692074
2017-08-01,2017,8,雲林縣,691673
2017-09-01,2017,9,雲林縣,691348
2017-10-01,2017,10,高雄市,2776791
2017-11-01,2017,11,高雄市,2776846
2017-12-01,2017,12,高雄市,2776912
2017-01-01,2017,1,高雄市,2779332
2017-02-01,2017,2,高雄市,2779052
2017-03-01,2017,3,高雄市,2778726
2017-04-01,2017,4,高雄市,2778734
2017-05-01,2017,5,高雄市,2778415
2017-06-01,2017,6,高雄市,2778023
2017-07-01,2017,7,高雄市,2777873
2017-08-01,2017,8,高雄市,2777564
2017-09-01,2017,9,高雄市,2777021
2016-10-01,2016,10,南投縣,505660
2016-11-01,2016,11,南投縣,505371
2016-12-01,2016,12,南投縣,505163
2016-01-01,2016,1,南投縣,509162
2016-02-01,2016,2,南投縣,508586
2016-03-01,2016,3,南投縣,508146
2016-04-01,2016,4,南投縣,507852
2016-05-01,2016,5,南投縣,507421
2016-06-01,2016,6,南投縣,507210
2016-07-01,2016,7,南投縣,506966
2016-08-01,2016,8,南投縣,506530
2016-09-01,2016,9,南投縣,506052
2016-10-01,2016,10,嘉義市,269804
2016-11-01,2016,11,嘉義市,269815
2016-12-01,2016,12,嘉義市,269874
2016-01-01,2016,1,嘉義市,270273
2016-02-01,2016,2,嘉義市,270297
2016-03-01,2016,3,嘉義市,270264
2016-04-01,2016,4,嘉義市,270463
2016-05-01,2016,5,嘉義市,270295
2016-06-01,2016,6,嘉義市,270254
2016-07-01,2016,7,嘉義市,270125
2016-08-01,2016,8,嘉義市,269992
2016-09-01,2016,9,嘉義市,269890
2016-10-01,2016,10,嘉義縣,516218
2016-11-01,2016,11,嘉義縣,515835
2016-12-01,2016,12,嘉義縣,515320
2016-01-01,2016,1,嘉義縣,519482
2016-02-01,2016,2,嘉義縣,519045
2016-03-01,2016,3,嘉義縣,518507
2016-04-01,2016,4,嘉義縣,518026
2016-05-01,2016,5,嘉義縣,517698
2016-06-01,2016,6,嘉義縣,517339
2016-07-01,2016,7,嘉義縣,517224
2016-08-01,2016,8,嘉義縣,516915
2016-09-01,2016,9,嘉義縣,516531
2016-10-01,2016,10,基隆市,372048
2016-11-01,2016,11,基隆市,372062
2016-12-01,2016,12,基隆市,372100
2016-01-01,2016,1,基隆市,372019
2016-02-01,2016,2,基隆市,371914
2016-03-01,2016,3,基隆市,371882
2016-04-01,2016,4,基隆市,372037
2016-05-01,2016,5,基隆市,371878
2016-06-01,2016,6,基隆市,371837
2016-07-01,2016,7,基隆市,371901
2016-08-01,2016,8,基隆市,371986
2016-09-01,2016,9,基隆市,372019
2016-10-01,2016,10,宜蘭縣,457599
2016-11-01,2016,11,宜蘭縣,457587
2016-12-01,2016,12,宜蘭縣,457538
2016-01-01,2016,1,宜蘭縣,458037
2016-02-01,2016,2,宜蘭縣,457995
2016-03-01,2016,3,宜蘭縣,457854
2016-04-01,2016,4,宜蘭縣,457815
2016-05-01,2016,5,宜蘭縣,457811
2016-06-01,2016,6,宜蘭縣,457808
2016-07-01,2016,7,宜蘭縣,457746
2016-08-01,2016,8,宜蘭縣,457788
2016-09-01,2016,9,宜蘭縣,457671
2016-10-01,2016,10,屏東縣,836699
2016-11-01,2016,11,屏東縣,836243
2016-12-01,2016,12,屏東縣,835792
2016-01-01,2016,1,屏東縣,840931
2016-02-01,2016,2,屏東縣,840408
2016-03-01,2016,3,屏東縣,839760
2016-04-01,2016,4,屏東縣,839339
2016-05-01,2016,5,屏東縣,839001
2016-06-01,2016,6,屏東縣,838584
2016-07-01,2016,7,屏東縣,838166
2016-08-01,2016,8,屏東縣,837700
2016-09-01,2016,9,屏東縣,837048
2016-10-01,2016,10,彰化縣,1287450
2016-11-01,2016,11,彰化縣,1287165
2016-12-01,2016,12,彰化縣,1287146
2016-01-01,2016,1,彰化縣,1289295
2016-02-01,2016,2,彰化縣,1289209
2016-03-01,2016,3,彰化縣,1288945
2016-04-01,2016,4,彰化縣,1288923
2016-05-01,2016,5,彰化縣,1288776
2016-06-01,2016,6,彰化縣,1288803
2016-07-01,2016,7,彰化縣,1288970
2016-08-01,2016,8,彰化縣,1288345
2016-09-01,2016,9,彰化縣,1287665
2016-10-01,2016,10,新北市,3976313
2016-11-01,2016,11,新北市,3977905
2016-12-01,2016,12,新北市,3979208
2016-01-01,2016,1,新北市,3971250
2016-02-01,2016,2,新北市,3971660
2016-03-01,2016,3,新北市,3970790
2016-04-01,2016,4,新北市,3971000
2016-05-01,2016,5,新北市,3972003
2016-06-01,2016,6,新北市,3972204
2016-07-01,2016,7,新北市,3973655
2016-08-01,2016,8,新北市,3974278
2016-09-01,2016,9,新北市,3974911
2016-10-01,2016,10,新竹市,436490
2016-11-01,2016,11,新竹市,436877
2016-12-01,2016,12,新竹市,437337
2016-01-01,2016,1,新竹市,434258
2016-02-01,2016,2,新竹市,434279
2016-03-01,2016,3,新竹市,434492
2016-04-01,2016,4,新竹市,434674
2016-05-01,2016,5,新竹市,434955
2016-06-01,2016,6,新竹市,435238
2016-07-01,2016,7,新竹市,435488
2016-08-01,2016,8,新竹市,435805
2016-09-01,2016,9,新竹市,436220
2016-10-01,2016,10,新竹縣,546672
2016-11-01,2016,11,新竹縣,546934
2016-12-01,2016,12,新竹縣,547481
2016-01-01,2016,1,新竹縣,542513
2016-02-01,2016,2,新竹縣,542821
2016-03-01,2016,3,新竹縣,543183
2016-04-01,2016,4,新竹縣,543600
2016-05-01,2016,5,新竹縣,544198
2016-06-01,2016,6,新竹縣,544624
2016-07-01,2016,7,新竹縣,545204
2016-08-01,2016,8,新竹縣,545674
