date,year_x,month_x,city,theft_cases,traffic_accident_cases,alcohol_drive_cases,general_injury_cases,total_crime_exclude_traffic,sexual_assault_cases,violent_crime_cases,drug_cases,pop,station,sunshine_hours,avg_humidity,avg_temp,rainy_days,precipitation
2015/7/1,2015,7,臺北市,489,225,629,216,3322,29,17,556,,臺北,169.4,72,30,13,316.8
2015/7/1,2015,7,臺南市,510,215,547,88,2293,23,25,328,,臺南,200.2,79,29.1,15,225
2015/7/1,2015,7,臺東縣,55,8,146,17,322,5,,31,,臺東,278.5,79,29,11,311.4
2015/7/1,2015,7,花蓮縣,70,10,224,11,512,11,7,94,,花蓮,264.2,76,29.1,5,11
2015/7/1,2015,7,連江縣,,,,1,4,,,,,馬祖,183,85,26.4,8,80.8
2015/7/1,2015,7,金門縣,11,9,13,4,51,1,1,,,金門,184.8,78,27.9,9,138.1
2015/7/1,2015,7,高雄市,649,204,223,106,2207,26,13,396,,高雄,218.7,78,29.5,15,200
2015/8/1,2015,8,南投縣,117,18,120,27,562,8,6,113,,日月潭,100.6,87,22.3,21,621
2015/8/1,2015,8,嘉義市,67,,64,15,330,6,1,84,,嘉義,146.7,80,28.1,20,560.5
2015/8/1,2015,8,基隆市,77,18,122,17,557,10,7,215,,基隆,140.5,77,27.9,21,679.2
2015/8/1,2015,8,宜蘭縣,127,49,141,24,597,8,3,119,,宜蘭,149.1,83,27.6,20,697.8
2015/8/1,2015,8,屏東縣,151,30,271,23,918,6,2,276,,恆春,165.7,77,28.9,18,237.2
2015/8/1,2015,8,新竹市,151,18,46,21,431,13,8,93,,新竹,177.3,75,28.5,16,220
2015/8/1,2015,8,澎湖縣,13,6,33,8,87,,,4,,澎湖,164.6,86,27.8,15,788.9
2015/8/1,2015,8,臺中市,564,26,515,56,2282,34,12,468,,臺中,132,76,28,15,368.4
2015/8/1,2015,8,臺北市,509,199,614,191,3487,31,18,555,,臺北,121.8,76,28.6,23,728.2
2015/8/1,2015,8,臺南市,521,156,507,81,2217,26,18,298,,臺南,155.7,81,28.4,16,629.6
2015/8/1,2015,8,臺東縣,42,5,130,17,319,7,,47,,臺東,205.4,80,28.6,16,180.7
2015/8/1,2015,8,花蓮縣,76,15,157,16,499,9,4,121,,花蓮,164.6,84,28,19,544.5
2015/8/1,2015,8,連江縣,1,,,,7,,,,,馬祖,189.1,87,26.8,15,204.9
2015/8/1,2015,8,金門縣,5,3,18,3,59,,,3,,金門,174.9,74,27.7,16,182.6
2015/8/1,2015,8,高雄市,597,155,255,93,2143,23,14,483,,高雄,175,80,28.8,17,548
2015/9/1,2015,9,南投縣,135,10,124,19,580,9,10,93,,日月潭,124.3,87,22,6,188.5
2015/9/1,2015,9,嘉義市,53,,70,15,343,7,4,75,,嘉義,200.1,83,27.5,7,333.1
2015/9/1,2015,9,基隆市,63,19,127,23,494,6,3,175,,基隆,148.4,75,26.8,14,519.3
2015/9/1,2015,9,宜蘭縣,91,35,201,16,569,5,4,82,,宜蘭,150.1,79,26.3,17,390.7
2015/9/1,2015,9,屏東縣,142,22,265,13,785,13,2,188,,恆春,194,74,28.4,8,53.2
2015/9/1,2015,9,新竹市,142,28,69,29,456,15,7,45,,新竹,202.1,74,27.1,8,200.1
2015/9/1,2015,9,澎湖縣,9,1,23,8,66,2,1,6,,澎湖,228.4,79,27.7,4,256.4
2015/9/1,2015,9,臺中市,577,17,578,62,2291,54,16,379,,臺中,187.3,72,27.8,6,183.9
2015/9/1,2015,9,臺北市,449,218,768,203,3321,31,29,466,,臺北,151.2,74,27.4,14,309.9
2015/9/1,2015,9,臺南市,502,159,538,82,2225,18,16,291,,臺南,206.4,76,28.4,5,192
2015/9/1,2015,9,臺東縣,27,9,171,5,302,7,,35,,臺東,173.7,77,27.7,7,33.5
2015/9/1,2015,9,花蓮縣,72,8,145,17,456,11,4,112,,花蓮,169,80,26.9,10,259
2015/9/1,2015,9,連江縣,,,,1,3,,,,,馬祖,117.4,84,25,17,137.5
2015/9/1,2015,9,金門縣,9,5,20,9,71,2,2,8,,金門,160.8,72,26.2,9,214.2
2015/9/1,2015,9,高雄市,602,158,313,94,2097,38,17,393,,高雄,208.7,76,28.8,6,140.5
2016/10/1,2016,10,南投縣,108,16,132,22,593,8,5,151,505660,日月潭,145.4,81,22.2,9,75.6
2016/10/1,2016,10,嘉義市,64,1,64,25,309,,1,70,269804,嘉義,168.6,80,27.3,8,24.8
2016/10/1,2016,10,基隆市,84,23,78,28,511,11,4,176,372048,基隆,94,82,26.2,26,814.9
2016/10/1,2016,10,宜蘭縣,85,46,282,15,708,9,2,65,457599,宜蘭,124.9,85,26.2,20,492.8
2016/10/1,2016,10,屏東縣,149,43,255,32,962,11,6,314,836699,恆春,177.3,78,28.1,18,393.5
2016/10/1,2016,10,新竹市,95,6,78,17,392,8,3,57,436490,新竹,181.3,79,26.8,7,27
2016/10/1,2016,10,澎湖縣,9,6,28,8,80,1,1,8,102992,澎湖,149.6,81,27,5,80.2
2016/10/1,2016,10,臺中市,502,8,611,67,2353,46,13,522,2762699,臺中,169.3,77,27.5,7,23.9
2016/10/1,2016,10,臺北市,522,243,620,228,3361,27,20,462,2696319,臺北,132.1,75,27,16,137.6
2016/10/1,2016,10,臺南市,440,181,509,88,2142,15,10,264,1885603,臺南,178,79,27.8,6,69
2016/10/1,2016,10,臺東縣,45,13,80,6,269,4,,69,221098,臺東,188.4,84,27.1,22,991.2
2016/10/1,2016,10,花蓮縣,103,22,167,26,590,10,9,126,331065,花蓮,142.8,81,26.6,20,680.2
2016/10/1,2016,10,連江縣,1,,2,,7,,,2,12598,馬祖,95.3,84,23.8,18,40.2
2016/10/1,2016,10,金門縣,15,4,17,10,97,2,1,12,134687,金門,119,80,25.7,6,110
2016/10/1,2016,10,高雄市,599,155,216,94,2154,24,24,463,2778375,高雄,185.4,79,28.4,13,259.5
2016/11/1,2016,11,南投縣,131,11,164,24,636,6,3,146,505371,日月潭,136.8,82,18.9,7,68
2016/11/1,2016,11,嘉義市,54,1,72,17,309,5,3,66,269815,嘉義,138.8,78,23.4,6,44.7
2016/11/1,2016,11,基隆市,95,26,93,19,621,14,3,251,372062,基隆,64.4,79,22.1,19,313
2016/11/1,2016,11,宜蘭縣,97,40,245,30,766,6,1,164,457587,宜蘭,67.7,82,21.9,18,244.3
2016/11/1,2016,11,屏東縣,200,44,291,32,1039,20,4,295,836243,恆春,176.3,70,25.6,3,60
2016/11/1,2016,11,新竹市,106,12,63,20,391,8,8,56,436877,新竹,143.1,78,22.3,9,118.7
2016/11/1,2016,11,澎湖縣,10,5,24,2,82,3,,15,103104,澎湖,133.7,76,23.7,8,57.3
2016/11/1,2016,11,臺中市,500,10,584,71,2287,52,11,468,2764958,臺中,148.2,75,23.4,9,74.2
2016/11/1,2016,11,臺北市,495,228,602,244,3607,29,22,479,2695652,臺北,86.4,74,22.6,11,111.6
2016/11/1,2016,11,臺南市,408,187,508,99,2119,23,13,261,1885653,臺南,167.5,74,24.3,3,48.9
2016/11/1,2016,11,臺東縣,27,9,86,6,257,5,,44,220942,臺東,129.5,76,24,13,202.9
2016/11/1,2016,11,花蓮縣,66,13,186,11,536,10,2,139,330930,花蓮,92.7,75,23.2,13,185
2016/11/1,2016,11,連江縣,2,,,,8,,,,12608,馬祖,76,81,18.5,11,71
2016/11/1,2016,11,金門縣,10,5,7,12,82,,,16,134858,金門,129.5,78,20.8,8,123.1
2016/11/1,2016,11,高雄市,638,193,251,93,2441,30,24,532,2778770,高雄,163.3,72,25.7,3,57
2016/12/1,2016,12,南投縣,88,22,127,24,444,7,6,40,505163,日月潭,169.4,76,17.1,1,21.5
2016/12/1,2016,12,嘉義市,71,3,60,17,293,,1,52,269874,嘉義,171.4,75,20.4,1,10
2016/12/1,2016,12,基隆市,47,26,79,26,444,16,5,142,372100,基隆,54.6,76,19.7,17,139.6
2016/12/1,2016,12,宜蘭縣,81,37,268,21,633,8,1,69,457538,宜蘭,61.9,81,19.1,18,222.5
2016/12/1,2016,12,屏東縣,178,38,267,36,969,9,3,275,835792,恆春,197.5,66,23.8,1,0.5
2016/12/1,2016,12,新竹市,100,8,48,24,334,6,2,65,437337,新竹,150.1,75,19.5,2,6.5
2016/12/1,2016,12,澎湖縣,19,4,27,7,100,2,1,12,103263,澎湖,101,75,20.4,2,3.9
2016/12/1,2016,12,臺中市,462,15,534,71,2028,33,9,367,2767239,臺中,186.9,74,20.4,1,8.4
2016/12/1,2016,12,臺北市,549,252,603,214,3386,34,18,418,2695704,臺北,84.8,71,20.1,6,16.5
2016/12/1,2016,12,臺南市,383,182,489,89,1924,25,16,230,1886033,臺南,184.5,74,20.9,1,2
2016/12/1,2016,12,臺東縣,41,10,86,8,268,10,1,47,220802,臺東,117.3,71,21.9,7,30.8
2016/12/1,2016,12,花蓮縣,92,24,178,29,531,15,5,94,330911,花蓮,88.4,72,21,8,43
2016/12/1,2016,12,連江縣,1,,,,4,,,1,12595,馬祖,103.7,77,14.8,5,27.4
2016/12/1,2016,12,金門縣,15,2,14,4,89,1,1,13,135114,金門,137.8,69,17.4,2,28
2016/12/1,2016,12,高雄市,508,192,253,87,2104,34,11,452,2779371,高雄,180.4,71,22.9,2,1
2016/1/1,2016,1,南投縣,110,18,121,25,559,8,3,123,509162,日月潭,91.7,86,13.9,18,326.5
2016/1/1,2016,1,嘉義市,49,1,48,15,245,2,2,47,270273,嘉義,90.7,82,16.9,18,139.4
2016/1/1,2016,1,基隆市,53,25,75,19,383,10,,124,372019,基隆,6.3,80,16.2,25,441.2
2016/1/1,2016,1,宜蘭縣,62,47,150,23,424,8,4,36,458037,宜蘭,19.5,82,16.5,23,122.1
2016/1/1,2016,1,屏東縣,167,27,221,24,828,16,7,176,840931,恆春,116.1,76,22,13,98.5
2016/1/1,2016,1,新竹市,100,34,64,17,360,6,3,48,434258,新竹,62.8,83,15.6,20,311.1
2016/1/1,2016,1,澎湖縣,10,1,21,5,90,,,6,102355,澎湖,49.3,80,17,17,122.6
2016/1/1,2016,1,臺中市,457,21,597,65,2098,45,9,281,2746112,臺中,106.2,79,16.8,18,204.9
2016/1/1,2016,1,臺北市,521,256,502,219,3119,28,15,318,2704974,臺北,27.1,84,16.2,20,256
2016/1/1,2016,1,臺南市,478,171,423,74,1840,17,17,137,1885550,臺南,113.8,83,17.3,16,170.9
2016/1/1,2016,1,臺東縣,19,5,66,6,149,8,,16,222244,臺東,61.9,82,19.5,16,151.5
2016/1/1,2016,1,花蓮縣,75,17,115,14,421,9,2,110,331845,花蓮,32.1,84,18.2,25,159.5
2016/1/1,2016,1,連江縣,,,,1,2,,,,12533,馬祖,47,86,10.8,16,185.3
2016/1/1,2016,1,金門縣,6,6,20,8,112,1,1,19,132995,金門,80.7,76,13.3,17,196.6
2016/1/1,2016,1,高雄市,544,171,254,84,1931,27,17,321,2778729,高雄,120.9,76,19.3,12,179.5
2016/2/1,2016,2,南投縣,84,9,160,15,552,5,3,76,508586,日月潭,96.9,82,13.8,16,42
2016/2/1,2016,2,嘉義市,46,1,90,20,309,2,,23,270297,嘉義,114.4,76,16.6,9,12.3
2016/2/1,2016,2,基隆市,62,10,105,27,417,7,5,124,371914,基隆,71.2,76,15.3,19,422.2
2016/2/1,2016,2,宜蘭縣,77,22,215,19,526,,,85,457995,宜蘭,75.4,77,15.8,16,119.1
2016/2/1,2016,2,屏東縣,144,23,268,23,794,6,6,93,840408,恆春,164.8,70,21.3,2,2
2016/2/1,2016,2,新竹市,104,16,162,17,451,8,,45,434279,新竹,77.9,79,14.5,13,73.3
2016/2/1,2016,2,澎湖縣,14,2,21,8,85,,,8,102336,澎湖,83.1,74,16.6,5,10.6
2016/2/1,2016,2,臺中市,419,21,559,52,2086,32,10,169,2747561,臺中,100.6,72,16.4,11,24.2
2016/2/1,2016,2,臺北市,437,172,603,192,2828,21,17,355,2704410,臺北,80.1,80,15.5,17,78.9
2016/2/1,2016,2,臺南市,436,127,489,68,1818,12,8,203,1885453,臺南,145.3,74,17.4,3,38
2016/2/1,2016,2,臺東縣,27,4,144,8,267,7,,21,222118,臺東,82.4,75,19.1,6,21.7
2016/2/1,2016,2,花蓮縣,69,8,158,11,432,11,5,93,331801,花蓮,48.9,76,17.8,10,25
2016/2/1,2016,2,連江縣,,,,1,2,,,,12523,馬祖,95.7,81,10.4,10,63.8
2016/2/1,2016,2,金門縣,8,5,18,3,64,,,4,132960,金門,84.8,70,12.4,10,41.3
2016/2/1,2016,2,高雄市,538,127,228,52,1777,17,13,237,2778574,高雄,164.6,70,19.6,4,24.5
2016/3/1,2016,3,南投縣,119,24,153,25,593,6,2,132,508146,日月潭,104.4,82,15.3,16,275
2016/3/1,2016,3,嘉義市,73,2,76,24,354,3,1,57,270264,嘉義,120.1,86,18.7,14,129.7
2016/3/1,2016,3,基隆市,80,22,101,30,493,13,3,180,371882,基隆,83.2,79,16.8,20,317.1
2016/3/1,2016,3,宜蘭縣,84,47,225,20,598,11,8,89,457854,宜蘭,101.8,78,17.7,16,177.3
2016/3/1,2016,3,屏東縣,209,33,254,35,874,19,2,175,839760,恆春,143.5,72,22.7,6,18.9
2016/3/1,2016,3,新竹市,127,39,90,22,476,11,3,62,434492,新竹,96.6,80,16.7,18,304.4
2016/3/1,2016,3,澎湖縣,15,3,25,4,83,1,1,10,102332,澎湖,122.4,78,18.9,14,134
2016/3/1,2016,3,臺中市,526,20,702,68,2353,47,14,344,2748799,臺中,109.8,76,18.3,16,194.6
2016/3/1,2016,3,臺北市,521,262,543,176,3307,25,17,512,2704495,臺北,90.3,75,17.5,19,285.7
2016/3/1,2016,3,臺南市,459,192,573,90,2139,19,14,258,1885157,臺南,134.1,78,19.7,9,96.5
2016/3/1,2016,3,臺東縣,34,5,124,10,272,10,1,35,221974,臺東,75.8,81,20,12,62
2016/3/1,2016,3,花蓮縣,72,10,154,10,493,14,1,136,331633,花蓮,74.5,80,19,18,126.5
2016/3/1,2016,3,連江縣,,,1,2,7,,,,12530,馬祖,111.2,85,12.4,16,154.1
2016/3/1,2016,3,金門縣,4,7,17,1,64,,,9,132998,金門,96.4,75,14.2,18,248.2
2016/3/1,2016,3,高雄市,610,197,280,80,2239,28,16,514,2778240,高雄,159.1,74,21.6,11,79
2016/4/1,2016,4,南投縣,117,10,154,16,558,8,2,91,507852,日月潭,144.2,80,20.3,13,239
2016/4/1,2016,4,嘉義市,56,,85,16,329,4,3,62,270463,嘉義,165.5,84,25.4,10,193.5
2016/4/1,2016,4,基隆市,67,26,120,24,469,9,5,144,372037,基隆,80,84,22.5,18,192.9
2016/4/1,2016,4,宜蘭縣,87,35,206,22,545,4,6,70,457815,宜蘭,99.3,82,23.3,13,102.4
2016/4/1,2016,4,屏東縣,156,32,205,21,946,18,4,356,839339,恆春,226.1,78,27,8,64.1
2016/4/1,2016,4,新竹市,88,25,102,18,430,11,2,83,434674,新竹,89.7,79,23.4,13,285.1
2016/4/1,2016,4,澎湖縣,6,3,23,9,86,,,11,102369,澎湖,153.2,84,24.5,10,252.8
2016/4/1,2016,4,臺中市,506,32,745,49,2451,44,14,505,2750322,臺中,131.4,77,24.9,10,183.4
2016/4/1,2016,4,臺北市,555,261,658,189,3264,24,17,507,2703829,臺北,81.9,76,24,14,184.4
2016/4/1,2016,4,臺南市,480,167,611,77,2163,18,14,246,1885252,臺南,196.1,77,26.3,8,146
2016/4/1,2016,4,臺東縣,33,5,120,9,291,12,1,51,221817,臺東,171.8,80,25.5,10,135.7
2016/4/1,2016,4,花蓮縣,77,6,163,13,481,7,1,119,331498,花蓮,114.7,83,24.4,11,64
2016/4/1,2016,4,連江縣,1,,1,,10,,,,12522,馬祖,79.4,92,17.6,20,211.8
2016/4/1,2016,4,金門縣,9,4,16,7,81,3,2,16,133086,金門,75.1,82,19.7,16,274.6
2016/4/1,2016,4,高雄市,588,155,215,113,2157,24,14,538,2778107,高雄,222.1,77,26.9,8,182.5
2016/5/1,2016,5,南投縣,126,15,128,28,603,8,4,136,507421,日月潭,119.8,83,21.9,22,160
2016/5/1,2016,5,嘉義市,70,,96,13,336,7,3,62,270295,嘉義,213.5,80,27.9,10,33.5
2016/5/1,2016,5,基隆市,81,21,142,20,554,5,6,178,371878,基隆,117.4,83,25.9,19,176.2
2016/5/1,2016,5,宜蘭縣,118,43,240,27,659,11,4,99,457811,宜蘭,124.2,82,25.9,19,89.7
2016/5/1,2016,5,屏東縣,183,35,242,31,934,12,2,293,839001,恆春,242.5,78,28.8,10,75
2016/5/1,2016,5,新竹市,110,24,151,23,497,12,4,60,434955,新竹,157.3,76,26.7,9,206
2016/5/1,2016,5,澎湖縣,17,1,28,8,91,,,8,102396,澎湖,216.5,83,27.1,8,95.3
2016/5/1,2016,5,臺中市,496,35,699,87,2562,63,18,531,2752413,臺中,159.8,75,27.6,8,100.3
2016/5/1,2016,5,臺北市,538,278,715,206,3476,35,19,585,2702930,臺北,104,71,27.1,15,186.7
2016/5/1,2016,5,臺南市,538,190,549,111,2261,21,19,274,1885199,臺南,234.6,76,28.4,8,87.3
2016/5/1,2016,5,臺東縣,24,12,125,9,241,2,,32,221633,臺東,198.5,80,27.7,10,43.1
2016/5/1,2016,5,花蓮縣,93,12,165,20,525,17,3,109,331379,花蓮,150.1,82,26.5,16,174
2016/5/1,2016,5,連江縣,3,,,,7,,,,12518,馬祖,133.9,91,22.3,18,69.9
2016/5/1,2016,5,金門縣,3,9,16,3,71,1,1,13,133150,金門,141.4,84,24.1,7,223.5
2016/5/1,2016,5,高雄市,632,213,249,113,2317,38,11,511,2777784,高雄,246.5,76,28.9,7,97.5
2016/6/1,2016,6,南投縣,117,10,126,31,494,5,7,42,507210,日月潭,126.9,84,22.8,23,443
2016/6/1,2016,6,嘉義市,81,,77,19,354,4,2,71,270254,嘉義,213.5,80,29.1,19,262.5
2016/6/1,2016,6,基隆市,75,26,122,20,495,6,2,168,371837,基隆,181.4,79,28.6,16,255
2016/6/1,2016,6,宜蘭縣,151,42,201,37,648,7,3,41,457808,宜蘭,195.4,82,28.1,16,209.1
2016/6/1,2016,6,屏東縣,177,42,226,35,838,19,3,218,838584,恆春,224.7,84,29.6,16,368.5
2016/6/1,2016,6,新竹市,96,30,154,27,464,8,4,51,435238,新竹,231.8,76,29.3,8,230.5
2016/6/1,2016,6,澎湖縣,16,3,28,5,113,1,1,10,102329,澎湖,258.3,83,28.9,7,94.8
2016/6/1,2016,6,臺中市,475,19,562,72,2181,43,12,431,2754191,臺中,181.9,77,28.8,17,230.9
2016/6/1,2016,6,臺北市,482,254,649,222,3295,21,15,480,2702925,臺北,125.6,72,29.4,21,429.8
2016/6/1,2016,6,臺南市,501,124,542,94,2111,28,14,207,1885388,臺南,231.6,79,29.4,15,376.5
2016/6/1,2016,6,臺東縣,24,7,130,12,258,12,,25,221504,臺東,257.1,79,29.2,14,91.6
2016/6/1,2016,6,花蓮縣,82,12,174,9,482,13,2,101,331372,花蓮,233.3,83,28.3,15,169
2016/6/1,2016,6,連江縣,,1,,1,2,,,,12536,馬祖,159.3,92,26.1,15,109.2
2016/6/1,2016,6,金門縣,8,5,11,9,77,1,2,16,133185,金門,192.1,85,27.9,7,55
2016/6/1,2016,6,高雄市,596,189,208,100,2057,27,14,421,2778092,高雄,255.8,79,29.7,13,383
2016/7/1,2016,7,南投縣,131,20,134,20,631,6,3,189,506966,日月潭,166.7,84,23.4,15,205.5
2016/7/1,2016,7,嘉義市,61,,41,6,358,6,3,139,270125,嘉義,232.1,77,29.5,16,208.7
2016/7/1,2016,7,基隆市,93,27,134,31,602,6,4,236,371901,基隆,263.2,75,29.6,9,125.3
2016/7/1,2016,7,宜蘭縣,154,44,243,30,787,12,8,143,457746,宜蘭,255.4,79,29.1,8,134.7
2016/7/1,2016,7,屏東縣,181,29,228,25,973,19,3,348,838166,恆春,239.6,80,30,15,383.8
2016/7/1,2016,7,新竹市,70,20,126,31,470,9,1,104,435488,新竹,297.8,72,30.3,5,44.6
2016/7/1,2016,7,澎湖縣,11,5,21,10,83,,,9,102357,澎湖,288.8,82,29.3,11,215.5
2016/7/1,2016,7,臺中市,506,12,698,64,2488,67,16,550,2756256,臺中,222.1,73,29.4,14,166.7
2016/7/1,2016,7,臺北市,478,239,728,236,3486,30,19,675,2701645,臺北,192.7,70,30.3,13,174.6
2016/7/1,2016,7,臺南市,407,140,591,107,2143,20,13,308,1885629,臺南,246.1,75,29.9,9,374
2016/7/1,2016,7,臺東縣,34,11,100,7,268,4,,74,221408,臺東,298.5,76,30.1,9,298.2
2016/7/1,2016,7,花蓮縣,85,9,151,17,546,9,6,139,331323,花蓮,294.8,81,29.2,10,337
2016/7/1,2016,7,連江縣,,1,2,,6,,,3,12531,馬祖,282.1,90,28,9,48.5
2016/7/1,2016,7,金門縣,4,7,17,6,86,1,1,27,133448,金門,270.1,82,28.9,6,137
2016/7/1,2016,7,高雄市,649,193,246,97,2398,29,10,627,2778285,高雄,252.2,77,30.2,10,315
2016/8/1,2016,8,南投縣,153,16,124,29,621,2,6,121,506530,日月潭,125.1,86,23.1,16,179.3
2016/8/1,2016,8,嘉義市,61,1,58,16,323,4,2,101,269992,嘉義,179.8,81,29,18,189.4
2016/8/1,2016,8,基隆市,79,12,114,32,565,8,4,187,371986,基隆,239.7,74,29.3,12,112.3
2016/8/1,2016,8,宜蘭縣,119,38,228,31,722,9,3,114,457788,宜蘭,219.7,77,28.9,10,154.2
2016/8/1,2016,8,屏東縣,128,10,197,6,737,12,,241,837700,恆春,176.3,82,28.8,13,548.5
2016/8/1,2016,8,新竹市,93,15,70,25,434,9,,86,435805,新竹,210.8,77,29.4,10,100.9
2016/8/1,2016,8,澎湖縣,12,5,28,11,88,1,1,12,102406,澎湖,212.7,82,28.8,8,168.8
2016/8/1,2016,8,臺中市,517,21,612,72,2400,44,13,465,2758136,臺中,152.4,77,28.9,15,184.6
2016/8/1,2016,8,臺北市,553,245,652,227,3584,29,13,579,2698591,臺北,187.5,67,30.1,14,141.4
2016/8/1,2016,8,臺南市,428,196,505,93,2190,21,13,323,1885601,臺南,187.5,77,29.3,14,91.5
2016/8/1,2016,8,臺東縣,51,7,105,14,293,7,2,46,221324,臺東,212.7,79,28.9,15,215.8
2016/8/1,2016,8,花蓮縣,89,17,153,17,575,10,6,175,331332,花蓮,220,81,28.5,12,284.5
2016/8/1,2016,8,連江縣,2,,1,1,8,,,,12550,馬祖,241.8,87,28.4,6,130.8
2016/8/1,2016,8,金門縣,14,5,22,6,104,2,2,29,133656,金門,176.3,84,28.6,7,73.5
2016/8/1,2016,8,高雄市,637,173,239,109,2469,32,17,563,2778318,高雄,206.6,79,29.4,16,427
2016/9/1,2016,9,南投縣,100,8,93,31,443,7,3,77,506052,日月潭,92.9,84,22.1,16,258
2016/9/1,2016,9,嘉義市,57,,48,20,265,6,6,54,269890,嘉義,146.9,82,27.6,15,637.2
2016/9/1,2016,9,基隆市,59,25,88,22,442,11,10,141,372019,基隆,80.7,80,27.3,24,531.7
2016/9/1,2016,9,宜蘭縣,94,41,203,25,546,3,1,62,457671,宜蘭,105.9,83,27,24,609.8
2016/9/1,2016,9,屏東縣,140,15,194,9,594,7,2,92,837048,恆春,144,81,28.4,17,710.5
2016/9/1,2016,9,新竹市,93,13,55,21,325,8,4,23,436220,新竹,143.1,78,27.9,16,319.4
2016/9/1,2016,9,澎湖縣,11,3,29,8,74,,,3,102880,澎湖,146.6,81,27.7,15,559.6
2016/9/1,2016,9,臺中市,363,19,588,61,1955,44,8,285,2759887,臺中,139.6,77,27.9,18,126.2
2016/9/1,2016,9,臺北市,429,198,619,206,3057,38,26,418,2696316,臺北,90.8,76,27.8,22,428.5
2016/9/1,2016,9,臺南市,376,128,512,85,1856,21,9,256,1885499,臺南,152.8,81,28,14,1220.3
2016/9/1,2016,9,臺東縣,33,6,118,9,258,5,,31,221199,臺東,147.9,81,27.9,20,608
2016/9/1,2016,9,花蓮縣,80,24,148,14,493,14,6,110,331223,花蓮,125.7,81,27.3,16,861.5
2016/9/1,2016,9,連江縣,1,1,,2,8,,,,12586,馬祖,118.8,87,26,13,242.9
2016/9/1,2016,9,金門縣,7,2,15,5,72,1,,12,134419,金門,157,77,27.6,16,362.3
2016/9/1,2016,9,高雄市,606,167,202,106,1994,22,10,350,2778332,高雄,172.2,81,28.4,15,1098
2017/10/1,2017,10,南投縣,98,24,115,27,516,9,5,63,501757,日月潭,148.7,78,21.4,5,85
2017/10/1,2017,10,嘉義市,58,,29,5,201,3,2,42,269364,嘉義,207.5,74,26.2,6,79
2017/10/1,2017,10,基隆市,77,21,101,36,523,6,6,183,371669,基隆,65.3,73,25.4,23,409.8
2017/10/1,2017,10,宜蘭縣,86,40,183,28,614,8,1,98,456756,宜蘭,84.8,79,25.3,20,661.8
2017/10/1,2017,10,屏東縣,125,30,195,21,756,9,2,207,830697,恆春,199.3,71,27.7,16,304
2017/10/1,2017,10,新竹市,57,14,56,18,277,12,,72,440409,新竹,192.7,71,25.8,10,51.8
2017/10/1,2017,10,澎湖縣,19,3,22,8,75,,1,8,103956,澎湖,177.6,74,26.7,5,13
2017/10/1,2017,10,臺中市,437,5,610,54,2049,43,14,364,2783298,臺中,202.1,72,26.5,5,53.5
2017/10/1,2017,10,臺北市,510,280,664,233,3390,28,20,366,2683202,臺北,101,73,25.6,22,368.6
2017/10/1,2017,10,臺南市,356,154,518,95,2154,13,4,366,1886387,臺南,229.2,70,27.1,3,39.5
2017/10/1,2017,10,臺東縣,25,3,82,4,178,2,,24,219686,臺東,171.4,75,26.5,13,762.9
2017/10/1,2017,10,花蓮縣,60,18,141,13,451,8,6,110,329462,花蓮,138.5,75,25.9,13,753
2017/10/1,2017,10,連江縣,,,1,1,6,,,,12823,馬祖,176.1,74,23.1,4,21.1
2017/10/1,2017,10,金門縣,8,5,13,9,82,1,,25,137042,金門,196.4,61,25.8,1,1.3
2017/10/1,2017,10,高雄市,607,186,294,124,2340,25,13,420,2776791,高雄,213.2,73,28,7,82.5
2017/11/1,2017,11,南投縣,91,17,113,17,534,10,10,130,501474,日月潭,146.5,81,19.7,6,48
2017/11/1,2017,11,嘉義市,48,,40,16,253,1,2,93,269338,嘉義,135.2,78,23.3,4,10.5
2017/11/1,2017,11,基隆市,70,40,104,26,499,10,6,176,371560,基隆,41.9,81,21.8,26,708.2
2017/11/1,2017,11,宜蘭縣,89,48,146,22,566,7,2,94,456688,宜蘭,50.8,86,22,24,430
2017/11/1,2017,11,屏東縣,123,30,255,19,828,15,3,223,830303,恆春,150.6,69,26,5,23
2017/11/1,2017,11,新竹市,46,27,57,14,306,12,,66,440717,新竹,83.3,81,22,12,35
2017/11/1,2017,11,澎湖縣,13,2,11,5,68,1,,8,104005,澎湖,53.2,79,22.9,7,26.7
2017/11/1,2017,11,臺中市,411,10,580,34,2152,42,11,513,2785159,臺中,143.8,79,23.3,5,19.5
2017/11/1,2017,11,臺北市,579,297,469,236,3230,23,6,434,2683321,臺北,55.6,77,22.5,19,120.9
2017/11/1,2017,11,臺南市,323,190,502,65,2002,22,3,311,1886465,臺南,165.3,73,23.8,2,1.5
2017/11/1,2017,11,臺東縣,43,17,73,16,256,5,,63,219627,臺東,114,76,24.5,11,17.2
2017/11/1,2017,11,花蓮縣,62,14,175,20,467,5,4,76,329374,花蓮,82.1,78,23.4,18,99
2017/11/1,2017,11,連江縣,4,,1,,7,,,,12841,馬祖,51.1,79,17.7,12,27.5
2017/11/1,2017,11,金門縣,6,7,12,1,56,2,,19,137255,金門,87.5,68,20.8,8,28.6
2017/11/1,2017,11,高雄市,562,166,274,121,2380,24,10,498,2776846,高雄,164.6,74,25.5,4,11
2017/12/1,2017,12,南投縣,83,13,117,28,438,8,7,49,501051,日月潭,139.1,79,15.2,8,17.5
