station_name,year,month,avg_humidity,avg_temp,precipitation,rainy_days,sunshine_hours
虎尾,2000,10,/,26.0,57.5,3,
虎尾,2000,11,/,22.3,9.0,4,
虎尾,2000,12,/,19.4,35.0,4,
虎尾,2000,2,/,16.0,66.0,9,
虎尾,2000,3,/,18.6,17.0,5,
虎尾,2000,4,/,23.2,143.0,11,
虎尾,2000,5,/,25.9,26.5,9,
虎尾,2000,6,/,28.0,227.5,14,
虎尾,2000,7,/,28.6,204.5,12,
虎尾,2000,8,/,27.7,263.5,15,
虎尾,2000,9,/,27.3,8.5,2,
虎尾,2001,1,/,17.3,48.5,6,
虎尾,2001,10,/,24.5,1.5,1,
虎尾,2001,11,/,20.3,6.0,4,
虎尾,2001,12,/,18.4,5.5,3,
虎尾,2001,2,/,18.2,2.5,2,
虎尾,2001,3,/,20.7,46.5,6,
虎尾,2001,4,/,22.9,108.5,11,
虎尾,2001,5,/,26.5,220.5,11,
虎尾,2001,6,/,28.2,292.5,14,
虎尾,2001,7,/,28.7,350.5,14,
虎尾,2001,8,/,29.4,67.0,11,
虎尾,2001,9,/,26.5,766.0,15,
虎尾,2002,1,/,16.9,24.5,4,
虎尾,2002,10,/,25.7,1.0,1,
虎尾,2002,11,/,21.6,9.0,2,
虎尾,2002,12,/,19.0,59.5,7,
虎尾,2002,2,/,18.5,0.5,1,
虎尾,2002,3,/,22.0,5.5,4,
虎尾,2002,4,/,24.8,3.5,3,
虎尾,2002,5,/,26.1,263.0,8,
虎尾,2002,6,/,28.8,139.5,6,
虎尾,2002,7,/,28.9,388.0,17,
虎尾,2002,8,/,29.1,179.0,12,
虎尾,2002,9,/,27.8,40.5,7,
虎尾,2003,1,/,15.9,22.0,2,
虎尾,2003,10,/,24.6,1.0,1,
虎尾,2003,11,/,23.0,1.0,2,
虎尾,2003,12,/,17.2,0.0,0,
虎尾,2003,2,/,18.5,14.0,1,
虎尾,2003,3,/,19.6,22.5,5,
虎尾,2003,4,/,24.0,143.5,9,
虎尾,2003,5,/,26.6,49.5,3,
虎尾,2003,6,/,27.5,268.0,9,
虎尾,2003,7,/,30.0,18.0,6,
虎尾,2003,8,/,28.9,140.0,10,
虎尾,2003,9,/,28.2,168.5,7,
虎尾,2004,1,/,16.0,4.5,4,
虎尾,2004,10,/,22.9,10.5,1,
虎尾,2004,11,/,22.0,1.0,1,
虎尾,2004,12,/,18.8,69.0,2,
虎尾,2004,2,/,17.3,41.0,7,
虎尾,2004,3,/,19.3,40.0,9,
虎尾,2004,4,/,23.2,91.5,7,
虎尾,2004,5,/,27.4,78.5,6,
虎尾,2004,6,/,28.6,16.0,4,
虎尾,2004,7,/,28.4,767.0,13,
虎尾,2004,8,/,28.7,233.0,15,
虎尾,2004,9,/,27.3,73.5,9,
虎尾,2005,1,/,15.8,11.5,2,
虎尾,2005,10,/,25.9,37.0,1,
虎尾,2005,11,/,23.6,1.5,1,
虎尾,2005,12,/,17.1,7.5,5,
虎尾,2005,2,/,16.6,118.5,8,
虎尾,2005,3,/,17.4,152.0,15,
虎尾,2005,4,/,23.8,39.5,4,
虎尾,2005,5,/,27.1,325.5,11,
虎尾,2005,6,/,27.6,611.0,15,
虎尾,2005,7,/,29.3,339.0,10,
虎尾,2005,8,/,28.5,315.0,16,
虎尾,2005,9,/,28.7,210.5,5,
虎尾,2006,1,/,17.5,9.5,4,
虎尾,2006,10,/,26.2,0.0,0,
虎尾,2006,11,/,23.4,125.0,13,
虎尾,2006,12,/,18.9,31.0,3,
虎尾,2006,2,/,18.2,10.5,2,
虎尾,2006,3,/,20.0,76.5,11,
虎尾,2006,4,/,24.6,131.0,11,
虎尾,2006,5,/,26.5,173.0,12,
虎尾,2006,6,/,27.6,586.5,18,
虎尾,2006,7,/,29.5,307.0,12,
虎尾,2006,8,/,29.1,99.0,12,
虎尾,2006,9,/,27.6,236.0,7,
虎尾,2007,1,/,17.2,56.5,5,
虎尾,2007,10,/,25.5,213.0,3,
虎尾,2007,11,/,21.5,21.0,6,
虎尾,2007,12,/,19.6,0.0,0,
虎尾,2007,2,/,19.8,15.5,3,
虎尾,2007,3,/,21.2,35.5,6,
虎尾,2007,4,/,22.8,88.5,10,
虎尾,2007,5,/,27.1,94.0,8,
虎尾,2007,6,/,28.4,250.0,13,
虎尾,2007,7,/,30.2,47.0,3,
虎尾,2007,8,/,28.1,765.5,20,
虎尾,2007,9,/,28.1,152.0,11,
虎尾,2008,1,/,17.8,17.0,4,
虎尾,2008,10,/,27.0,62.5,2,
虎尾,2008,11,/,22.0,22.0,3,
虎尾,2008,12,/,18.3,11.5,3,
虎尾,2008,2,/,14.8,23.0,6,
虎尾,2008,3,/,20.6,22.5,5,
虎尾,2008,4,/,24.5,19.5,6,
虎尾,2008,5,/,26.2,69.5,9,
虎尾,2008,6,/,27.8,308.0,12,
虎尾,2008,7,/,28.5,727.5,14,
虎尾,2008,8,/,29.1,79.0,7,
虎尾,2008,9,/,28.0,439.0,11,
虎尾,2009,1,/,15.6,0.0,0,
虎尾,2009,10,/,25.7,29.5,2,
虎尾,2009,11,/,22.1,16.0,2,
虎尾,2009,12,/,17.7,19.0,7,
虎尾,2009,2,/,21.5,3.5,1,
虎尾,2009,3,/,20.3,103.0,7,
虎尾,2009,4,/,22.8,107.5,9,
虎尾,2009,5,/,26.4,5.0,2,
虎尾,2009,6,/,28.3,215.5,11,
虎尾,2009,7,/,29.6,111.5,8,
虎尾,2009,8,/,29.2,711.0,14,
虎尾,2009,9,/,29.5,199.0,6,
虎尾,2010,1,/,17.1,21.0,7,
虎尾,2010,10,/,25.6,6.0,2,
虎尾,2010,11,/,21.4,31.0,4,
虎尾,2010,12,/,18.0,22.5,2,
虎尾,2010,2,/,18.7,78.5,9,
虎尾,2010,3,/,21.6,12.5,3,
虎尾,2010,4,/,22.3,67.5,9,
虎尾,2010,5,/,26.8,93.5,5,
虎尾,2010,6,/,27.5,326.5,15,
虎尾,2010,7,/,29.1,387.0,13,
虎尾,2010,8,/,29.3,132.0,14,
虎尾,2010,9,/,28.2,161.0,11,
虎尾,2011,1,/,14.7,28.5,6,
虎尾,2011,10,/,25.5,21.0,4,
虎尾,2011,11,/,23.6,212.0,9,
虎尾,2011,12,/,17.8,27.5,5,
虎尾,2011,2,/,16.9,20.5,5,
虎尾,2011,3,/,18.1,21.5,6,
虎尾,2011,4,/,23.1,5.0,3,
虎尾,2011,5,/,26.1,89.0,7,
虎尾,2011,6,/,29.0,111.5,10,
虎尾,2011,7,/,29.0,253.5,14,
虎尾,2011,8,/,29.5,124.0,8,
虎尾,2011,9,/,28.3,14.5,4,
虎尾,2012,1,--,16.5,41.0,12,
虎尾,2012,10,--,25.0,0.0,0,
虎尾,2012,11,--,22.4,90.0,9,
虎尾,2012,12,--,18.6,46.5,7,
虎尾,2012,2,--,16.4,50.5,9,
虎尾,2012,3,--,20.0,18.5,4,
虎尾,2012,4,--,25.0,258.0,13,
虎尾,2012,5,--,27.3,205.5,10,
虎尾,2012,6,--,28.0,419.5,17,
虎尾,2012,7,--,29.5,241.5,8,
虎尾,2012,8,--,28.3,559.5,17,
虎尾,2012,9,--,28.2,4.5,3,
虎尾,2013,1,--,16.8,19.5,2,
虎尾,2013,10,--,25.1,0.0,0,
虎尾,2013,11,--,22.0,23.5,4,
虎尾,2013,12,--,17.1,58.0,7,
虎尾,2013,2,--,19.4,5.0,2,
虎尾,2013,3,--,21.4,34.5,7,
虎尾,2013,4,--,22.5,215.0,18,
虎尾,2013,5,--,26.8,397.0,15,
虎尾,2013,6,--,29.1,60.5,9,
虎尾,2013,7,--,28.8,350.5,16,
虎尾,2013,8,--,28.7,1313.0,13,
虎尾,2013,9,--,28.2,83.5,6,
虎尾,2014,1,--,16.6,0.0,0,
虎尾,2014,10,--,25.5,0.0,0,
虎尾,2014,11,--,23.1,2.5,3,
虎尾,2014,12,--,17.0,22.5,10,
虎尾,2014,2,--,17.3,20.5,8,
虎尾,2014,3,--,20.1,53.5,6,
虎尾,2014,4,--,24.1,16.5,4,
虎尾,2014,5,--,26.3,416.5,20,
虎尾,2014,6,--,28.9,262.5,14,
虎尾,2014,7,--,30.5,92.0,7,
虎尾,2014,8,--,29.2,235.0,15,
虎尾,2014,9,--,29.5,95.0,7,
虎尾,2015,1,--,16.9,10.0,5,
虎尾,2015,10,79,25.7,24.5,4,
虎尾,2015,11,77,24.0,2.0,1,
虎尾,2015,12,78,19.2,50.5,4,
虎尾,2015,2,--,18.1,12.5,2,
虎尾,2015,3,--,21.0,8.0,4,
虎尾,2015,4,--,24.5,53.5,4,
虎尾,2015,5,/,27.1,0.5,1,
虎尾,2015,6,--,--,--,--,
虎尾,2015,7,76,28.9,99.0,8,
虎尾,2015,8,80,27.9,481.0,15,
虎尾,2015,9,77,27.6,280.0,5,
虎尾,2016,1,84,16.3,148.0,17,
虎尾,2016,10,90,27.1,13.0,4,
虎尾,2016,11,86,23.1,57.0,4,
虎尾,2016,12,83,19.9,11.0,1,
虎尾,2016,2,76,16.0,25.0,7,
虎尾,2016,3,81,18.1,144.5,15,
虎尾,2016,4,81,24.9,144.5,9,
虎尾,2016,5,78,27.6,34.5,9,
虎尾,2016,6,81,29.0,334.5,16,
虎尾,2016,7,81,29.5,189.0,13,
虎尾,2016,8,87,28.9,154.0,13,
虎尾,2016,9,90,27.4,384.0,16,
虎尾,2017,1,87,18.3,2.5,1,
虎尾,2017,10,73,26.0,59.0,3,
虎尾,2017,11,81,22.7,19.0,5,
虎尾,2017,12,75,18.0,7.0,3,
虎尾,2017,2,82,17.2,1.5,2,
虎尾,2017,3,82,19.9,42.0,6,
虎尾,2017,4,80,23.4,92.0,9,
虎尾,2017,5,83,26.7,64.0,6,
虎尾,2017,6,84,28.4,983.5,13,
虎尾,2017,7,81,29.0,342.0,17,
虎尾,2017,8,79,29.5,123.5,9,
虎尾,2017,9,75,29.3,72.0,4,
虎尾,2018,1,80,16.7,88.0,12,
虎尾,2018,10,73,24.2,2.0,2,
虎尾,2018,11,80,22.8,21.5,5,
虎尾,2018,12,75,20.2,0.0,0,
虎尾,2018,2,75,15.5,30.5,7,
虎尾,2018,3,72,20.1,29.0,4,
虎尾,2018,4,70,24.3,21.0,3,
虎尾,2018,5,72,28.3,39.0,2,
虎尾,2018,6,77,28.3,250.5,13,
虎尾,2018,7,77,29.0,330.5,15,
虎尾,2018,8,79,28.0,547.0,20,
虎尾,2018,9,76,28.0,23.5,4,
虎尾,2019,1,78,18.4,8.0,3,
虎尾,2019,10,75,25.4,1.0,1,
虎尾,2019,11,73,22.2,0.0,0,
虎尾,2019,12,78,18.6,142.5,7,
虎尾,2019,2,78,20.2,16.5,4,
虎尾,2019,3,80,20.7,135.5,11,
虎尾,2019,4,79,24.3,66.0,7,
虎尾,2019,5,82,25.2,200.0,18,
虎尾,2019,6,79,28.1,388.5,16,
虎尾,2019,7,78,28.9,162.5,16,
虎尾,2019,8,84,28.2,482.5,20,
虎尾,2019,9,77,27.3,245.5,6,
虎尾,2020,1,79,17.4,14.0,1,
虎尾,2020,10,74,25.6,0.5,1,
虎尾,2020,11,77,23.4,7.0,4,
虎尾,2020,12,79,19.1,20.0,6,
虎尾,2020,2,78,18.4,7.5,2,
虎尾,2020,3,81,21.6,38.5,4,
虎尾,2020,4,80,21.7,36.5,8,
虎尾,2020,5,80,27.3,405.0,12,
虎尾,2020,6,71,29.6,79.0,6,
虎尾,2020,7,70,30.2,99.0,7,
虎尾,2020,8,77,28.7,293.5,16,
虎尾,2020,9,74,28.4,57.5,4,
虎尾,2021,1,76,15.6,2.5,2,
虎尾,2021,10,78,26.6,10.5,3,
虎尾,2021,11,78,22.3,5.0,3,
虎尾,2021,12,78,18.5,25.0,5,
虎尾,2021,2,77,18.5,31.0,2,
虎尾,2021,3,79,21.1,9.5,1,
虎尾,2021,4,77,23.5,36.5,4,
虎尾,2021,5,76,28.7,109.5,3,
虎尾,2021,6,83,28.1,665.5,19,
虎尾,2021,7,80,29.3,174.0,13,
虎尾,2021,8,82,28.5,525.0,10,
虎尾,2021,9,78,29.4,29.5,6,
虎尾,2022,1,83,17.6,26.5,9,
虎尾,2022,10,78,25.4,5.5,2,
虎尾,2022,11,86,24.2,1.0,2,
虎尾,2022,12,75,17.6,22.5,1,
虎尾,2022,2,85,16.4,102.5,13,
虎尾,2022,3,80,21.5,105.5,8,
虎尾,2022,4,77,23.4,55.5,6,
虎尾,2022,5,87,24.6,304.5,15,
虎尾,2022,6,80,28.5,200.0,12,
虎尾,2022,7,77,30.0,63.5,8,
虎尾,2022,8,81,29.2,393.0,15,
虎尾,2022,9,79,28.1,36.5,7,
虎尾,2023,1,80,17.0,5.5,1,
虎尾,2023,10,82,26.1,30.5,2,
虎尾,2023,11,75,22.8,0.0,0,
虎尾,2023,12,78,19.7,11.5,2,
虎尾,2023,2,80,17.6,5.0,1,
虎尾,2023,3,76,20.4,17.0,3,
虎尾,2023,4,80,23.9,104.5,5,
虎尾,2023,5,81,26.5,164.0,4,
虎尾,2023,6,82,29.0,190.0,12,
虎尾,2023,7,78,29.7,200.0,12,
虎尾,2023,8,84,29.2,156.5,13,
虎尾,2023,9,84,28.5,114.0,10,
虎尾,2024,1,77,17.2,4.5,2,
虎尾,2024,10,86,26.6,49.5,4,
虎尾,2024,11,83,22.9,62.0,4,
虎尾,2024,12,77,18.0,31.0,2,
虎尾,2024,2,78,19.1,26.5,3,
虎尾,2024,3,75,21.1,4.0,3,
虎尾,2024,4,82,26.2,114.5,9,
虎尾,2024,5,82,26.3,147.0,10,
虎尾,2024,6,81,29.2,157.5,11,
虎尾,2024,7,81,29.6,798.5,18,
虎尾,2024,8,82,29.4,272.0,13,
虎尾,2024,9,86,28.8,197.5,9,
虎尾,2025,1,76,15.9,22.0,6,
虎尾,2025,10,81,29.3,0.0,0,
虎尾,2025,11,--,--,--,--,
虎尾,2025,12,--,--,--,--,
虎尾,2025,2,84,16.4,70.0,5,
虎尾,2025,3,79,19.7,47.0,10,
虎尾,2025,4,78,24.0,54.5,4,
虎尾,2025,5,80,27.2,82.0,7,
虎尾,2025,6,82,29.0,244.5,13,
虎尾,2025,7,89,28.5,824.5,20,
虎尾,2025,8,81,29.3,401.5,8,
虎尾,2025,9,84,29.0,189.5,9,
